Asia/Ujung_Pandang	JAN	-480	Central Indonesia Time
Asia/Ujung_Pandang	JUL	-480	Central Indonesia Time
Asia/Ulaanbaatar	JAN	-480	Ulaanbaatar Standard Time
Asia/Ulaanbaatar	JUL	-480	Ulaanbaatar Standard Time
Asia/Ulan_Bator	JAN	-480	Ulaanbaatar Standard Time
Asia/Ulan_Bator	JUL	-480	Ulaanbaatar Standard Time
Asia/Urumqi	JAN	-360	GMT+06:00
Asia/Urumqi	JUL	-360	GMT+06:00
Asia/Ust-Nera	JAN	-600	Vladivostok Standard Time
Asia/Ust-Nera	JUL	-600	Vladivostok Standard Time
Asia/Vientiane	JAN	-420	Indochina Time
Asia/Vientiane	JUL	-420	Indochina Time
Asia/Vladivostok	JAN	-600	Vladivostok Standard Time
Asia/Vladivostok	JUL	-600	Vladivostok Standard Time
Asia/Yakutsk	JAN	-540	Yakutsk Standard Time
Asia/Yakutsk	JUL	-540	Yakutsk Standard Time
Asia/Yangon	JAN	-390	Myanmar Time
Asia/Yangon	JUL	-390	Myanmar Time
Asia/Yekaterinburg	JAN	-300	Yekaterinburg Standard Time
Asia/Yekaterinburg	JUL	-300	Yekaterinburg Standard Time
Asia/Yerevan	JAN	-240	Armenia Standard Time
Asia/Yerevan	JUL	-240	Armenia Standard Time
Atlantic/Azores	JAN	60	Azores Standard Time
Atlantic/Azores	JUL	0	Azores Summer Time
Atlantic/Bermuda	JAN	240	Atlantic Standard Time
Atlantic/Bermuda	JUL	180	Atlantic Daylight Time
Atlantic/Canary	JAN	0	Western European Standard Time
Atlantic/Canary	JUL	-60	Western European Summer Time
Atlantic/Cape_Verde	JAN	60	Cape Verde Standard Time
Atlantic/Cape_Verde	JUL	60	Cape Verde Standard Time
Atlantic/Faeroe	JAN	0	Western European Standard Time
Atlantic/Faeroe	JUL	-60	Western European Summer Time
Atlantic/Faroe	JAN	0	Western European Standard Time
Atlantic/Faroe	JUL	-60	Western European Summer Time
Atlantic/Jan_Mayen	JAN	-60	Central European Standard Time
Atlantic/Jan_Mayen	JUL	-120	Central European Summer Time
Atlantic/Madeira	JAN	0	Western European Standard Time
Atlantic/Madeira	JUL	-60	Western European Summer Time
Atlantic/Reykjavik	JAN	0	Greenwich Mean Time
Atlantic/Reykjavik	JUL	0	Greenwich Mean Time
Atlantic/South_Georgia	JAN	120	South Georgia Time
Atlantic/South_Georgia	JUL	120	South Georgia Time
Atlantic/St_Helena	JAN	0	Greenwich Mean Time
Atlantic/St_Helena	JUL	0	Greenwich Mean Time
Atlantic/Stanley	JAN	180	Falkland Islands Standard Time
Atlantic/Stanley	JUL	180	Falkland Islands Standard Time
Australia/ACT	JAN	-660	Australian Eastern Daylight Time
Australia/ACT	JUL	-600	Australian Eastern Standard Time
Australia/Adelaide	JAN	-630	Australian Central Daylight Time
Australia/Adelaide	JUL	-570	Australian Central Standard Time
Australia/Brisbane	JAN	-600	Australian Eastern Standard Time
Australia/Brisbane	JUL	-600	Australian Eastern Standard Time
Australia/Broken_Hill	JAN	-630	Australian Central Daylight Time
Australia/Broken_Hill	JUL	-570	Australian Central Standard Time
Australia/Canberra	JAN	-660	Australian Eastern Daylight Time
Australia/Canberra	JUL	-600	Australian Eastern Standard Time
Australia/Currie	JAN	-660	Australian Eastern Daylight Time
Australia/Currie	JUL	-600	Australian Eastern Standard Time
Australia/Darwin	JAN	-570	Australian Central Standard Time
Australia/Darwin	JUL	-570	Australian Central Standard Time
Australia/Eucla	JAN	-525	Australian Central Western Standard Time
Australia/Eucla	JUL	-525	Australian Central Western Standard Time
Australia/Hobart	JAN	-660	Australian Eastern Daylight Time
Australia/Hobart	JUL	-600	Australian Eastern Standard Time
Australia/LHI	JAN	-660	Lord Howe Daylight Time
Australia/LHI	JUL	-630	Lord Howe Standard Time
Australia/Lindeman	JAN	-600	Australian Eastern Standard Time
Australia/Lindeman	JUL	-600	Australian Eastern Standard Time
Australia/Lord_Howe	JAN	-660	Lord Howe Daylight Time
Australia/Lord_Howe	JUL	-630	Lord Howe Standard Time
Australia/Melbourne	JAN	-660	Australian Eastern Daylight Time
Australia/Melbourne	JUL	-600	Australian Eastern Standard Time
Australia/NSW	JAN	-660	Australian Eastern Daylight Time
Australia/NSW	JUL	-600	Australian Eastern Standard Time
Australia/North	JAN	-570	Australian Central Standard Time
Australia/North	JUL	-570	Australian Central Standard Time
Australia/Perth	JAN	-480	Australian Western Standard Time
Australia/Perth	JUL	-480	Australian Western Standard Time
Australia/Queensland	JAN	-600	Australian Eastern Standard Time
Australia/Queensland	JUL	-600	Australian Eastern Standard Time
Australia/South	JAN	-630	Australian Central Daylight Time
Australia/South	JUL	-570	Australian Central Standard Time
Australia/Sydney	JAN	-660	Australian Eastern Daylight Time
Australia/Sydney	JUL	-600	Australian Eastern Standard Time
Australia/Tasmania	JAN	-660	Australian Eastern Daylight Time
Australia/Tasmania	JUL	-600	Australian Eastern Standard Time
Australia/Victoria	JAN	-660	Australian Eastern Daylight Time
Australia/Victoria	JUL	-600	Australian Eastern Standard Time
Australia/West	JAN	-480	Australian Western Standard Time
Australia/West	JUL	-480	Australian Western Standard Time
Australia/Yancowinna	JAN	-630	Australian Central Daylight Time
Australia/Yancowinna	JUL	-570	Australian Central Standard Time
Brazil/Acre	JAN	300	Acre Standard Time
Brazil/Acre	JUL	300	Acre Standard Time
Brazil/DeNoronha	JAN	120	Fernando de Noronha Standard Time
Brazil/DeNoronha	JUL	120	Fernando de Noronha Standard Time
Brazil/East	JAN	180	Brasilia Standard Time
Brazil/East	JUL	180	Brasilia Standard Time
Brazil/West	JAN	240	Amazon Standard Time
Brazil/West	JUL	240	Amazon Standard Time
CET	JAN	-60	Central European Standard Time
CET	JUL	-120	Central European Summer Time
CST6CDT	JAN	360	Central Standard Time
CST6CDT	JUL	300	Central Daylight Time
Canada/Atlantic	JAN	240	Atlantic Standard Time
Canada/Atlantic	JUL	180	Atlantic Daylight Time
Canada/Central	JAN	360	Central Standard Time
Canada/Central	JUL	300	Central Daylight Time
Canada/Eastern	JAN	300	Eastern Standard Time
Canada/Eastern	JUL	240	Eastern Daylight Time
Canada/Mountain	JAN	420	Mountain Standard Time
Canada/Mountain	JUL	360	Mountain Daylight Time
Canada/Newfoundland	JAN	210	Newfoundland Standard Time
Canada/Newfoundland	JUL	150	Newfoundland Daylight Time
Canada/Pacific	JAN	480	Pacific Standard Time
Canada/Pacific	JUL	420	Pacific Daylight Time
Canada/Saskatchewan	JAN	360	Central Standard Time
Canada/Saskatchewan	JUL	360	Central Standard Time
Canada/Yukon	JAN	420	Yukon Time
Canada/Yukon	JUL	420	Yukon Time
Chile/Continental	JAN	180	Chile Summer Time
Chile/Continental	JUL	240	Chile Standard Time
Chile/EasterIsland	JAN	300	Easter Island Summer Time
Chile/EasterIsland	JUL	360	Easter Island Standard Time
Cuba	JAN	300	Cuba Standard Time
Cuba	JUL	240	Cuba Daylight Time
EET	JAN	-120	Eastern European Standard Time
EET	JUL	-180	Eastern European Summer Time
EST	JAN	300	Eastern Standard Time
EST	JUL	300	Eastern Standard Time
EST5EDT	JAN	300	Eastern Standard Time
EST5EDT	JUL	240	Eastern Daylight Time
Egypt	JAN	-120	Eastern European Standard Time
Egypt	JUL	-180	Eastern European Summer Time
Eire	JAN	-60	Greenwich Mean Time
Eire	JUL	-60	Greenwich Mean Time
Etc/GMT	JAN	0	Greenwich Mean Time
Etc/GMT	JUL	0	Greenwich Mean Time
Etc/GMT+0	JAN	0	Greenwich Mean Time
Etc/GMT+0	JUL	0	Greenwich Mean Time
Etc/GMT+1	JAN	60	GMT-01:00
Etc/GMT+1	JUL	60	GMT-01:00
Etc/GMT+10	JAN	600	GMT-10:00
Etc/GMT+10	JUL	600	GMT-10:00
Etc/GMT+11	JAN	660	GMT-11:00
Etc/GMT+11	JUL	660	GMT-11:00
Etc/GMT+12	JAN	720	GMT-12:00
Etc/GMT+12	JUL	720	GMT-12:00
Etc/GMT+2	JAN	120	GMT-02:00
Etc/GMT+2	JUL	120	GMT-02:00
Etc/GMT+3	JAN	180	GMT-03:00
Etc/GMT+3	JUL	180	GMT-03:00
Etc/GMT+4	JAN	240	GMT-04:00
Etc/GMT+4	JUL	240	GMT-04:00
Etc/GMT+5	JAN	300	GMT-05:00
Etc/GMT+5	JUL	300	GMT-05:00
Etc/GMT+6	JAN	360	GMT-06:00
Etc/GMT+6	JUL	360	GMT-06:00
Etc/GMT+7	JAN	420	GMT-07:00
Etc/GMT+7	JUL	420	GMT-07:00
Etc/GMT+8	JAN	480	GMT-08:00
Etc/GMT+8	JUL	480	GMT-08:00
Etc/GMT+9	JAN	540	GMT-09:00
Etc/GMT+9	JUL	540	GMT-09:00
Etc/GMT-0	JAN	0	Greenwich Mean Time
Etc/GMT-0	JUL	0	Greenwich Mean Time
Etc/GMT-1	JAN	-60	GMT+01:00
Etc/GMT-1	JUL	-60	GMT+01:00
Etc/GMT-10	JAN	-600	GMT+10:00
Etc/GMT-10	JUL	-600	GMT+10:00
Etc/GMT-11	JAN	-660	GMT+11:00
Etc/GMT-11	JUL	-660	GMT+11:00
Etc/GMT-12	JAN	-720	GMT+12:00
Etc/GMT-12	JUL	-720	GMT+12:00
Etc/GMT-13	JAN	-780	GMT+13:00
Etc/GMT-13	JUL	-780	GMT+13:00
Etc/GMT-14	JAN	-840	GMT+14:00
Etc/GMT-14	JUL	-840	GMT+14:00
Etc/GMT-2	JAN	-120	GMT+02:00
Etc/GMT-2	JUL	-120	GMT+02:00
Etc/GMT-3	JAN	-180	GMT+03:00
Etc/GMT-3	JUL	-180	GMT+03:00
Etc/GMT-4	JAN	-240	GMT+04:00
Etc/GMT-4	JUL	-240	GMT+04:00
Etc/GMT-5	JAN	-300	GMT+05:00
Etc/GMT-5	JUL	-300	GMT+05:00
Etc/GMT-6	JAN	-360	GMT+06:00
Etc/GMT-6	JUL	-360	GMT+06:00
Etc/GMT-7	JAN	-420	GMT+07:00
Etc/GMT-7	JUL	-420	GMT+07:00
Etc/GMT-8	JAN	-480	GMT+08:00
Etc/GMT-8	JUL	-480	GMT+08:00
Etc/GMT-9	JAN	-540	GMT+09:00
Etc/GMT-9	JUL	-540	GMT+09:00
Etc/GMT0	JAN	0	Greenwich Mean Time
Etc/GMT0	JUL	0	Greenwich Mean Time
Etc/Greenwich	JAN	0	Greenwich Mean Time
Etc/Greenwich	JUL	0	Greenwich Mean Time
Etc/UCT	JAN	0	Coordinated Universal Time
Etc/UCT	JUL	0	Coordinated Universal Time
Etc/UTC	JAN	0	Coordinated Universal Time
Etc/UTC	JUL	0	Coordinated Universal Time
Etc/Universal	JAN	0	Coordinated Universal Time
Etc/Universal	JUL	0	Coordinated Universal Time
Etc/Zulu	JAN	0	Coordinated Universal Time
Etc/Zulu	JUL	0	Coordinated Universal Time
Europe/Amsterdam	JAN	-60	Central European Standard Time
Europe/Amsterdam	JUL	-120	Central European Summer Time
Europe/Andorra	JAN	-60	Central European Standard Time
Europe/Andorra	JUL	-120	Central European Summer Time
Europe/Astrakhan	JAN	-240	GMT+04:00
Europe/Astrakhan	JUL	-240	GMT+04:00
Europe/Athens	JAN	-120	Eastern European Standard Time
Europe/Athens	JUL	-180	Eastern European Summer Time
Europe/Belfast	JAN	0	Greenwich Mean Time
Europe/Belfast	JUL	-60	British Summer Time
Europe/Belgrade	JAN	-60	Central European Standard Time
Europe/Belgrade	JUL	-120	Central European Summer Time
Europe/Berlin	JAN	-60	Central European Standard Time
Europe/Berlin	JUL	-120	Central European Summer Time
Europe/Bratislava	JAN	-60	Central European Standard Time
Europe/Bratislava	JUL	-120	Central European Summer Time
Europe/Brussels	JAN	-60	Central European Standard Time
Europe/Brussels	JUL	-120	Central European Summer Time
Europe/Bucharest	JAN	-120	Eastern European Standard Time
Europe/Bucharest	JUL	-180	Eastern European Summer Time
Europe/Budapest	JAN	-60	Central European Standard Time
Europe/Budapest	JUL	-120	Central European Summer Time
Europe/Busingen	JAN	-60	Central European Standard Time
Europe/Busingen	JUL	-120	Central European Summer Time
Europe/Chisinau	JAN	-120	Eastern European Standard Time
Europe/Chisinau	JUL	-180	Eastern European Summer Time
Europe/Copenhagen	JAN	-60	Central European Standard Time
Europe/Copenhagen	JUL	-120	Central European Summer Time
Europe/Dublin	JAN	0	Greenwich Mean Time
Europe/Dublin	JUL	-60	Irish Standard Time
Europe/Gibraltar	JAN	-60	Central European Standard Time
Europe/Gibraltar	JUL	-120	Central European Summer Time
Europe/Guernsey	JAN	0	Greenwich Mean Time
Europe/Guernsey	JUL	-60	GMT+01:00
Europe/Helsinki	JAN	-120	Eastern European Standard Time
Europe/Helsinki	JUL	-180	Eastern European Summer Time
Europe/Isle_of_Man	JAN	0	Greenwich Mean Time
Europe/Isle_of_Man	JUL	-60	GMT+01:00
Europe/Istanbul	JAN	-180	GMT+03:00
Europe/Istanbul	JUL	-180	GMT+03:00
Europe/Jersey	JAN	0	Greenwich Mean Time
Europe/Jersey	JUL	-60	GMT+01:00
Europe/Kaliningrad	JAN	-120	Eastern European Standard Time
Europe/Kaliningrad	JUL	-120	Eastern European Standard Time
Europe/Kiev	JAN	-120	Eastern European Standard Time
Europe/Kiev	JUL	-180	Eastern European Summer Time
Europe/Kirov	JAN	-180	GMT+03:00
Europe/Kirov	JUL	-180	GMT+03:00
Europe/Kyiv	JAN	-120	Eastern European Standard Time
Europe/Kyiv	JUL	-180	Eastern European Summer Time
Europe/Lisbon	JAN	0	Western European Standard Time
Europe/Lisbon	JUL	-60	Western European Summer Time
Europe/Ljubljana	JAN	-60	Central European Standard Time
Europe/Ljubljana	JUL	-120	Central European Summer Time
Europe/London	JAN	0	Greenwich Mean Time
Europe/London	JUL	-60	British Summer Time
Europe/Luxembourg	JAN	-60	Central European Standard Time
Europe/Luxembourg	JUL	-120	Central European Summer Time
Europe/Madrid	JAN	-60	Central European Standard Time
Europe/Madrid	JUL	-120	Central European Summer Time
Europe/Malta	JAN	-60	Central European Standard Time
Europe/Malta	JUL	-120	Central European Summer Time
Europe/Mariehamn	JAN	-120	Eastern European Standard Time
Europe/Mariehamn	JUL	-180	Eastern European Summer Time
Europe/Minsk	JAN	-180	Moscow Standard Time
Europe/Minsk	JUL	-180	Moscow Standard Time
Europe/Monaco	JAN	-60	Central European Standard Time
Europe/Monaco	JUL	-120	Central European Summer Time
Europe/Moscow	JAN	-180	Moscow Standard Time
Europe/Moscow	JUL	-180	Moscow Standard Time
Europe/Nicosia	JAN	-120	Eastern European Standard Time
Europe/Nicosia	JUL	-180	Eastern European Summer Time
Europe/Oslo	JAN	-60	Central European Standard Time
Europe/Oslo	JUL	-120	Central European Summer Time
Europe/Paris	JAN	-60	Central European Standard Time
Europe/Paris	JUL	-120	Central European Summer Time
Europe/Podgorica	JAN	-60	Central European Standard Time
Europe/Podgorica	JUL	-120	Central European Summer Time
Europe/Prague	JAN	-60	Central European Standard Time
Europe/Prague	JUL	-120	Central European Summer Time
Europe/Riga	JAN	-120	Eastern European Standard Time
Europe/Riga	JUL	-180	Eastern European Summer Time
Europe/Rome	JAN	-60	Central European Standard Time
Europe/Rome	JUL	-120	Central European Summer Time
Europe/Samara	JAN	-240	Samara Standard Time
Europe/Samara	JUL	-240	Samara Standard Time
Europe/San_Marino	JAN	-60	Central European Standard Time
Europe/San_Marino	JUL	-120	Central European Summer Time
Europe/Sarajevo	JAN	-60	Central European Standard Time
Europe/Sarajevo	JUL	-120	Central European Summer Time
Europe/Saratov	JAN	-240	GMT+04:00
Europe/Saratov	JUL	-240	GMT+04:00
Europe/Simferopol	JAN	-180	Moscow Standard Time
Europe/Simferopol	JUL	-180	Moscow Standard Time
Europe/Skopje	JAN	-60	Central European Standard Time
Europe/Skopje	JUL	-120	Central European Summer Time
Europe/Sofia	JAN	-120	Eastern European Standard Time
Europe/Sofia	JUL	-180	Eastern European Summer Time
Europe/Stockholm	JAN	-60	Central European Standard Time
Europe/Stockholm	JUL	-120	Central European Summer Time
Europe/Tallinn	JAN	-120	Eastern European Standard Time
Europe/Tallinn	JUL	-180	Eastern European Summer Time
Europe/Tirane	JAN	-60	Central European Standard Time
Europe/Tirane	JUL	-120	Central European Summer Time
Europe/Tiraspol	JAN	-120	Eastern European Standard Time
Europe/Tiraspol	JUL	-180	Eastern European Summer Time
Europe/Ulyanovsk	JAN	-240	GMT+04:00
Europe/Ulyanovsk	JUL	-240	GMT+04:00
Europe/Uzhgorod	JAN	-120	Eastern European Standard Time
Europe/Uzhgorod	JUL	-180	Eastern European Summer Time
Europe/Vaduz	JAN	-60	Central European Standard Time
Europe/Vaduz	JUL	-120	Central European Summer Time
Europe/Vatican	JAN	-60	Central European Standard Time
Europe/Vatican	JUL	-120	Central European Summer Time
Europe/Vienna	JAN	-60	Central European Standard Time
Europe/Vienna	JUL	-120	Central European Summer Time
Europe/Vilnius	JAN	-120	Eastern European Standard Time
Europe/Vilnius	JUL	-180	Eastern European Summer Time
Europe/Volgograd	JAN	-180	Volgograd Standard Time
Europe/Volgograd	JUL	-180	Volgograd Standard Time
Europe/Warsaw	JAN	-60	Central European Standard Time
Europe/Warsaw	JUL	-120	Central European Summer Time
Europe/Zagreb	JAN	-60	Central European Standard Time
Europe/Zagreb	JUL	-120	Central European Summer Time
Europe/Zaporozhye	JAN	-120	Eastern European Standard Time
Europe/Zaporozhye	JUL	-180	Eastern European Summer Time
Europe/Zurich	JAN	-60	Central European Standard Time
Europe/Zurich	JUL	-120	Central European Summer Time
Factory	JAN	0	GMT
Factory	JUL	0	GMT
GB	JAN	0	Greenwich Mean Time
GB	JUL	-60	British Summer Time
GB-Eire	JAN	0	Greenwich Mean Time
GB-Eire	JUL	-60	British Summer Time
GMT	JAN	0	Greenwich Mean Time
GMT	JUL	0	Greenwich Mean Time
GMT+0	JAN	0	Greenwich Mean Time
GMT+0	JUL	0	Greenwich Mean Time
GMT-0	JAN	0	Greenwich Mean Time
GMT-0	JUL	0	Greenwich Mean Time
GMT0	JAN	0	Greenwich Mean Time
GMT0	JUL	0	Greenwich Mean Time
Greenwich	JAN	0	Greenwich Mean Time
Greenwich	JUL	0	Greenwich Mean Time
HST	JAN	600	Hawaii-Aleutian Standard Time
HST	JUL	600	Hawaii-Aleutian Standard Time
Hongkong	JAN	-480	Hong Kong Standard Time
Hongkong	JUL	-480	Hong Kong Standard Time
Iceland	JAN	0	Greenwich Mean Time
Iceland	JUL	0	Greenwich Mean Time
Indian/Antananarivo	JAN	-180	East Africa Time
Indian/Antananarivo	JUL	-180	East Africa Time
Indian/Chagos	JAN	-360	Indian Ocean Time
Indian/Chagos	JUL	-360	Indian Ocean Time
Indian/Christmas	JAN	-420	Christmas Island Time
Indian/Christmas	JUL	-420	Christmas Island Time
Indian/Cocos	JAN	-390	Cocos Islands Time
Indian/Cocos	JUL	-390	Cocos Islands Time
Indian/Comoro	JAN	-180	East Africa Time
Indian/Comoro	JUL	-180	East Africa Time
Indian/Kerguelen	JAN	-300	French Southern & Antarctic Time
Indian/Kerguelen	JUL	-300	French Southern & Antarctic Time
Indian/Mahe	JAN	-240	Seychelles Time
Indian/Mahe	JUL	-240	Seychelles Time
Indian/Maldives	JAN	-300	Maldives Time
Indian/Maldives	JUL	-300	Maldives Time
Indian/Mauritius	JAN	-240	Mauritius Standard Time
Indian/Mauritius	JUL	-240	Mauritius Standard Time
Indian/Mayotte	JAN	-180	East Africa Time
Indian/Mayotte	JUL	-180	East Africa Time
Indian/Reunion	JAN	-240	Réunion Time
Indian/Reunion	JUL	-240	Réunion Time
Iran	JAN	-210	Iran Standard Time
Iran	JUL	-210	Iran Standard Time
Israel	JAN	-120	Israel Standard Time
Israel	JUL	-180	Israel Daylight Time
Jamaica	JAN	300	Eastern Standard Time
Jamaica	JUL	300	Eastern Standard Time
Japan	JAN	-540	Japan Standard Time
Japan	JUL	-540	Japan Standard Time
Kwajalein	JAN	-720	Marshall Islands Time
Kwajalein	JUL	-720	Marshall Islands Time
Libya	JAN	-120	Eastern European Standard Time
Libya	JUL	-120	Eastern European Standard Time
MET	JAN	-60	Central European Standard Time
MET	JUL	-120	Central European Summer Time
MST	JAN	420	Mountain Standard Time
MST	JUL	420	Mountain Standard Time
MST7MDT	JAN	420	Mountain Standard Time
MST7MDT	JUL	360	Mountain Daylight Time
Mexico/BajaNorte	JAN	480	Pacific Standard Time
Mexico/BajaNorte	JUL	420	Pacific Daylight Time
Mexico/BajaSur	JAN	420	Mexican Pacific Standard Time
Mexico/BajaSur	JUL	420	Mexican Pacific Standard Time
Mexico/General	JAN	360	Central Standard Time
Mexico/General	JUL	360	Central Standard Time
NZ	JAN	-780	New Zealand Daylight Time
NZ	JUL	-720	New Zealand Standard Time
NZ-CHAT	JAN	-825	Chatham Daylight Time
NZ-CHAT	JUL	-765	Chatham Standard Time
Navajo	JAN	420	Mountain Standard Time
Navajo	JUL	360	Mountain Daylight Time
PRC	JAN	-480	China Standard Time
PRC	JUL	-480	China Standard Time
PST8PDT	JAN	480	Pacific Standard Time
PST8PDT	JUL	420	Pacific Daylight Time
Pacific/Apia	JAN	-780	Samoa Standard Time
Pacific/Apia	JUL	-780	Samoa Standard Time
Pacific/Auckland	JAN	-780	New Zealand Daylight Time
Pacific/Auckland	JUL	-720	New Zealand Standard Time
Pacific/Bougainville	JAN	-660	GMT+11:00
Pacific/Bougainville	JUL	-660	GMT+11:00
Pacific/Chatham	JAN	-825	Chatham Daylight Time
Pacific/Chatham	JUL	-765	Chatham Standard Time
Pacific/Chuuk	JAN	-600	Chuuk Time
Pacific/Chuuk	JUL	-600	Chuuk Time
Pacific/Easter	JAN	300	Easter Island Summer Time
Pacific/Easter	JUL	360	Easter Island Standard Time
Pacific/Efate	JAN	-660	Vanuatu Standard Time
Pacific/Efate	JUL	-660	Vanuatu Standard Time
Pacific/Enderbury	JAN	-780	Phoenix Islands Time
Pacific/Enderbury	JUL	-780	Phoenix Islands Time
Pacific/Fakaofo	JAN	-780	Tokelau Time
Pacific/Fakaofo	JUL	-780	Tokelau Time
Pacific/Fiji	JAN	-720	Fiji Standard Time
Pacific/Fiji	JUL	-720	Fiji Standard Time
Pacific/Funafuti	JAN	-720	Tuvalu Time
Pacific/Funafuti	JUL	-720	Tuvalu Time
Pacific/Galapagos	JAN	360	Galapagos Time
Pacific/Galapagos	JUL	360	Galapagos Time
Pacific/Gambier	JAN	540	Gambier Time
Pacific/Gambier	JUL	540	Gambier Time
Pacific/Guadalcanal	JAN	-660	Solomon Islands Time
Pacific/Guadalcanal	JUL	-660	Solomon Islands Time
Pacific/Guam	JAN	-600	Chamorro Standard Time
Pacific/Guam	JUL	-600	Chamorro Standard Time
Pacific/Honolulu	JAN	600	Hawaii-Aleutian Standard Time
Pacific/Honolulu	JUL	600	Hawaii-Aleutian Standard Time
Pacific/Johnston	JAN	600	Hawaii-Aleutian Standard Time
Pacific/Johnston	JUL	600	Hawaii-Aleutian Standard Time
Pacific/Kanton	JAN	-780	Phoenix Islands Time
Pacific/Kanton	JUL	-780	Phoenix Islands Time
Pacific/Kiritimati	JAN	-840	Line Islands Time
Pacific/Kiritimati	JUL	-840	Line Islands Time
Pacific/Kosrae	JAN	-660	Kosrae Time
Pacific/Kosrae	JUL	-660	Kosrae Time
Pacific/Kwajalein	JAN	-720	Marshall Islands Time
Pacific/Kwajalein	JUL	-720	Marshall Islands Time
Pacific/Majuro	JAN	-720	Marshall Islands Time
Pacific/Majuro	JUL	-720	Marshall Islands Time
Pacific/Marquesas	JAN	570	Marquesas Time
Pacific/Marquesas	JUL	570	Marquesas Time
Pacific/Midway	JAN	660	American Samoa Standard Time
Pacific/Midway	JUL	660	American Samoa Standard Time
Pacific/Nauru	JAN	-720	Nauru Time
Pacific/Nauru	JUL	-720	Nauru Time
Pacific/Niue	JAN	660	Niue Time
Pacific/Niue	JUL	660	Niue Time
Pacific/Norfolk	JAN	-720	Norfolk Island Daylight Time
Pacific/Norfolk	JUL	-660	Norfolk Island Standard Time
Pacific/Noumea	JAN	-660	New Caledonia Standard Time
Pacific/Noumea	JUL	-660	New Caledonia Standard Time
Pacific/Pago_Pago	JAN	660	American Samoa Standard Time
Pacific/Pago_Pago	JUL	660	American Samoa Standard Time
Pacific/Palau	JAN	-540	Palau Time
Pacific/Palau	JUL	-540	Palau Time
Pacific/Pitcairn	JAN	480	Pitcairn Time
Pacific/Pitcairn	JUL	480	Pitcairn Time
Pacific/Pohnpei	JAN	-660	Pohnpei Time
Pacific/Pohnpei	JUL	-660	Pohnpei Time
Pacific/Ponape	JAN	-660	Pohnpei Time
Pacific/Ponape	JUL	-660	Pohnpei Time
Pacific/Port_Moresby	JAN	-600	Papua New Guinea Time
Pacific/Port_Moresby	JUL	-600	Papua New Guinea Time
Pacific/Rarotonga	JAN	600	Cook Islands Standard Time
Pacific/Rarotonga	JUL	600	Cook Islands Standard Time
Pacific/Saipan	JAN	-600	Chamorro Standard Time
Pacific/Saipan	JUL	-600	Chamorro Standard Time
Pacific/Samoa	JAN	660	American Samoa Standard Time
Pacific/Samoa	JUL	660	American Samoa Standard Time
Pacific/Tahiti	JAN	600	Tahiti Time
Pacific/Tahiti	JUL	600	Tahiti Time
Pacific/Tarawa	JAN	-720	Gilbert Islands Time
Pacific/Tarawa	JUL	-720	Gilbert Islands Time
Pacific/Tongatapu	JAN	-780	Tonga Standard Time
Pacific/Tongatapu	JUL	-780	Tonga Standard Time
Pacific/Truk	JAN	-600	Chuuk Time
Pacific/Truk	JUL	-600	Chuuk Time
Pacific/Wake	JAN	-720	Wake Island Time
Pacific/Wake	JUL	-720	Wake Island Time
Pacific/Wallis	JAN	-720	Wallis & Futuna Time
Pacific/Wallis	JUL	-720	Wallis & Futuna Time
Pacific/Yap	JAN	-600	Chuuk Time
Pacific/Yap	JUL	-600	Chuuk Time
Poland	JAN	-60	Central European Standard Time
Poland	JUL	-120	Central European Summer Time
Portugal	JAN	0	Western European Standard Time
Portugal	JUL	-60	Western European Summer Time
ROC	JAN	-480	Taiwan Standard Time
ROC	JUL	-480	Taiwan Standard Time
ROK	JAN	-540	Korean Standard Time
ROK	JUL	-540	Korean Standard Time
Singapore	JAN	-480	Singapore Standard Time
Singapore	JUL	-480	Singapore Standard Time
Turkey	JAN	-180	GMT+03:00
Turkey	JUL	-180	GMT+03:00
UCT	JAN	0	Coordinated Universal Time
UCT	JUL	0	Coordinated Universal Time
US/Alaska	JAN	540	Alaska Standard Time
US/Alaska	JUL	480	Alaska Daylight Time
US/Aleutian	JAN	600	Hawaii-Aleutian Standard Time
US/Aleutian	JUL	540	Hawaii-Aleutian Daylight Time
US/Arizona	JAN	420	Mountain Standard Time
US/Arizona	JUL	420	Mountain Standard Time
US/Central	JAN	360	Central Standard Time
US/Central	JUL	300	Central Daylight Time
US/East-Indiana	JAN	300	Eastern Standard Time
US/East-Indiana	JUL	240	Eastern Daylight Time
US/Eastern	JAN	300	Eastern Standard Time
US/Eastern	JUL	240	Eastern Daylight Time
US/Hawaii	JAN	600	Hawaii-Aleutian Standard Time
US/Hawaii	JUL	600	Hawaii-Aleutian Standard Time
US/Indiana-Starke	JAN	360	Central Standard Time
US/Indiana-Starke	JUL	300	Central Daylight Time
US/Michigan	JAN	300	Eastern Standard Time
US/Michigan	JUL	240	Eastern Daylight Time
US/Mountain	JAN	420	Mountain Standard Time
US/Mountain	JUL	360	Mountain Daylight Time
US/Pacific	JAN	480	Pacific Standard Time
US/Pacific	JUL	420	Pacific Daylight Time
US/Samoa	JAN	660	American Samoa Standard Time
US/Samoa	JUL	660	American Samoa Standard Time
UTC	JAN	0	Coordinated Universal Time
UTC	JUL	0	Coordinated Universal Time
Universal	JAN	0	Coordinated Universal Time
Universal	JUL	0	Coordinated Universal Time
W-SU	JAN	-180	Moscow Standard Time
